TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
28580,20.29820251,212.7344971,211.9443665,211.9443817,208.1057434,208.1057587,187.4499207,375.2721863,18.9477787,18.9477787,0,0,0,0,49.28183746,0,81.4030838,83.03268433,0,2790.015381,2790.015381,0,0,57.74291611,10.65998936,10.66014099,3.467001438,6.934002876,16.23516083,16.23695183,0,0,0,212.7344971,0,-3.391909361,0.790134013,0.790117085,92.24865723,7.682281494,1.075442553,162.4356842,0.163701624,105.633812,0,83.03268433,0,0,0,835.1415602,18.93393135,-6.751639843,2.895246506,-1.929595113,-6.149999619,-11.93598747,0.657411158,1.994573951,-3574.310303,2226.666748,2014.039795,1231.47583,0,0,0,37.90705872,83.03572083,0.032999996,0.044,4491314,125380040,711.9268799,0,3.13927E-05,51475.92969,495874.7813,12.66282272,0.268146425,0,0,0,241783.9063,0,1600,71.14168549,100,0,0,0,50,179.265976,875.1640015,0.01134972,0.011360993,0.011357236,0
28590,20.32782936,212.8099518,212.0330353,212.0330353,208.2392426,208.2392273,186.1994476,372.769928,18.99953461,18.99953461,0,0,0,0,49.01568222,0,81.50351715,83.1037674,0,2790.044434,2790.044434,0,0,57.72914124,10.66077518,10.66092777,3.410310745,6.82062149,16.24440765,16.24619865,0,0,0,212.8099518,0,-3.418525457,0.776909769,0.776909769,92.24872589,7.690244198,1.075397849,162.4811249,0.163718939,105.5480042,0,83.1037674,0,0,0,839.5002983,19.0327549,-6.751639843,2.896836519,-1.933422208,-6.149999619,-11.93822479,0.657345951,1.994098186,-3594.066162,2226.666748,2016.469604,1231.51355,0,0,0,37.99039841,83.11051941,0.032999996,0.044,4491434.5,125397712,714.8691406,0,3.13927E-05,51544.79688,495874.7813,12.71689224,0.268896103,0,0,0,242014.6406,0,1600,71.51298523,100,0,0,0,50,179.265976,875.1640015,0.011274006,0.011285239,0.011281495,0
28600,20.35869217,212.8885345,212.1200562,212.1200256,208.3721161,208.3720093,184.9576416,370.282135,19.05174446,19.05174446,0,0,0,0,48.7505722,0,81.60355377,83.17881775,0,2790.074707,2790.074707,0,0,57.71699142,10.6615715,10.66172409,3.355070829,6.710141659,16.25377846,16.25556946,0,0,0,212.8885345,0,-3.445037127,0.768466532,0.768500447,92.24879456,7.698209286,1.075355768,162.5265503,0.163735747,105.4549637,0,83.17881775,0,0,0,843.8551323,19.13148499,-6.751639843,2.898490191,-1.937242746,-6.149999619,-11.94039154,0.657280803,1.993678451,-3613.816406,2226.666748,2018.895508,1231.552734,0,0,0,38.07387161,83.18531036,0.032999996,0.044,4491556.5,125415400,717.819397,0,3.13927E-05,51613.76172,495874.7813,12.77108765,0.269647509,0,0,0,242245.5,0,1600,71.88395691,100,0,0,0,50,179.265976,875.1640015,0.011198818,0.011209924,0.011206222,0
28610,20.3906765,212.969986,212.2058563,212.2059174,208.5040131,208.5042572,184.9576416,370.2821655,19.1031189,19.1031208,0,0,-0.001575352,0.001575352,48.48649979,0,81.70320892,83.25752258,0,2790.105957,2790.105957,0,0,57.70664978,10.66235447,10.66250515,3.304898977,6.609797955,16.26296806,16.26477051,0,0,0,212.969986,0,-3.471444368,0.764143229,0.764075398,92.24887085,7.706172466,1.075312018,162.571991,0.163751915,105.3689804,0,83.25752258,0,0,0,848.206328,19.23013496,-6.751639843,2.90020299,-1.941056728,-6.149999619,-11.94249344,0.657215655,1.99332118,-3633.561523,2226.666748,2021.316895,1231.593506,0,0,0,38.15749741,83.26013184,0.032999996,0.044,4491677,125433080,720.7764893,0,3.13927E-05,51682.84375,495874.7813,12.82540035,0.270400405,0,0,0,242476.7969,0,1600,72.25461578,100,0,0,0,50,179.265976,875.1640015,0.011198818,0.011209925,0.011206223,0
28620,20.42366982,213.0540466,212.2907562,212.2910309,208.6350555,208.635376,183.7242279,367.8114624,19.15373421,19.15373421,0,0,0,0,48.22354507,0,81.80243683,83.33948517,0,2790.137939,2790.137939,0,0,57.69829178,10.66312218,10.66327477,3.259300709,6.518601418,16.2720089,16.2738266,0,0,0,213.0540466,0,-3.497740269,0.763295531,0.763024271,92.24894714,7.714135647,1.075267315,162.6174316,0.163767934,105.261734,0,83.33948517,0,0,0,852.5541589,19.32870674,-6.751639843,2.901967764,-1.944862604,-6.149999619,-11.9445343,0.657150567,1.993032575,-3653.304443,2226.666748,2023.733398,1231.635376,0,0,0,38.2412529,83.33493805,0.032999996,0.044,4491798.5,125450760,723.7410278,0,3.13927E-05,51752.02344,495874.7813,12.87984085,0.27115503,0,0,0,242708.0938,0,1600,72.62498474,100,0,0,0,50,179.265976,875.1640015,0.011124137,0.011135126,0.011131464,0
28630,20.45756721,213.1404266,212.3753204,212.3755951,208.765274,208.7654572,182.4992065,365.3574219,19.20365334,19.20365524,0,0,-0.001575352,0.001575352,47.96171188,0,81.90123749,83.42433929,0,2790.170898,2790.170898,0,0,57.68795776,10.66388035,10.66403294,3.217866421,6.435698509,16.28092766,16.28274536,0,0,0,213.1404266,0,-3.523923874,0.765109599,0.764838338,92.24902344,7.722099304,1.075224161,162.6628723,0.163783595,105.1549225,0,83.42433929,0,0,0,856.8987596,19.42720985,-6.751639843,2.903779268,-1.948740721,-6.149999619,-11.94660091,0.657085478,1.992675543,-3673.041748,2226.666748,2026.195679,1231.678467,0,0,0,38.32516861,83.40972137,0.032999996,0.044,4491919,125468456,726.7133789,0,3.13927E-05,51821.30078,495874.7813,12.93440914,0.271911383,0,0,0,242939.7813,0,1600,72.99507904,100,0,0,0,50,179.265976,875.1640015,0.011049964,0.011060833,0.01105721,0
28640,20.49168396,213.2275848,212.4597778,212.460083,208.8943481,208.8945923,181.2824249,362.9200134,19.25293732,19.25293922,0,0,-0.001575352,0.001575352,47.70082474,0,81.99968719,83.51008606,0,2790.203613,2790.203613,0,0,57.50882339,10.66462803,10.66478062,3.178991795,6.357983589,16.28972435,16.29154015,0,0,0,213.2275848,0,-3.550013065,0.767805338,0.767500162,92.24909973,7.730062485,1.075179458,162.7082977,0.16379866,105.3555145,0,83.51008606,0,0,0,861.2314171,19.52544594,-6.751639843,2.905604124,-1.954073787,-6.149999619,-11.95010948,0.65702045,1.986487865,-3692.74292,2226.666748,2029.581787,1231.722168,0,0,0,38.40924835,83.48452759,0.032999996,0.044,4492040.5,125486144,729.6930542,0,3.13927E-05,51890.69531,495874.7813,12.98910427,0.272669435,0,0,0,243171.6406,0,1600,73.36415863,100,0,0,0,50,179.265976,875.1640015,0.010976291,0.010987042,0.01098346,0
28650,20.52443886,213.3113556,212.5440369,212.5442352,209.0223846,209.0226593,180.0736237,360.4985962,19.30158997,19.30159187,0,0,-0.001575352,0.001575352,47.44005203,0,82.09809875,83.59141541,0,2790.235352,2790.235352,0,0,57.23933411,10.66536522,10.66551781,3.138461828,6.276923656,16.29841232,16.30020523,0,0,0,213.3113556,0,-3.576090813,0.767313659,0.767110229,92.24917603,7.738025665,1.075135827,162.7537384,0.163813442,105.7282944,0,83.59141541,0,0,0,865.5320082,19.62295914,-6.751639843,2.907356024,-1.959357977,-6.149999619,-11.95364094,0.656955421,1.97717905,-3712.316406,2226.666748,2032.936768,1231.764038,0,0,0,38.49348831,83.55931091,0.032999996,0.044,4492162,125503816,732.6808472,0,3.13927E-05,51960.1875,495874.7813,13.04393387,0.273429215,0,0,0,243403.6719,0,1600,73.7305069,100,0,0,0,50,179.265976,875.1640015,0.0109031,0.010913736,0.010910192,0
28660,20.55574417,213.3914032,212.6275024,212.6276703,209.1493225,209.1495667,178.8725891,358.0930481,19.34958076,19.34958076,0,0,0,0,47.17926025,0,82.19650269,83.66791534,0,2790.265137,2790.265137,0,0,56.97116089,10.66609192,10.66624451,3.095901251,6.191802502,16.3069458,16.3087635,0,0,0,213.3914032,0,-3.602169991,0.763905883,0.763736308,92.24924469,7.745990753,1.075093746,162.7991791,0.163827986,106.1068039,0,83.66791534,0,0,0,869.7989948,19.71969795,-6.751639843,2.909028053,-1.964591503,-6.149999619,-11.95720291,0.656890452,1.967915773,-3731.75415,2226.666748,2036.259644,1231.804199,0,0,0,38.57787704,83.63414001,0.032999996,0.044,4492282.5,125521496,735.6762695,0,3.13927E-05,52029.77734,495874.7813,13.09888935,0.274190664,0,0,0,243636.0938,0,1600,74.09398651,100,0,0,0,50,179.265976,875.1640015,0.01083038,0.010840911,0.010837401,0
28670,20.58565712,213.4679108,212.7099304,212.7101288,209.2749634,209.2752075,178.8725586,355.7053223,19.39687729,19.3968792,0,0,-0.001575352,0.001575352,46.91827774,0,82.29499054,83.73978424,0,2790.293701,2790.293701,0,0,56.70453262,10.66680717,10.66695976,3.051514864,6.103029728,16.31535912,16.31717491,0,0,0,213.4679108,0,-3.628268719,0.757971883,0.757768452,92.24931335,7.753955364,1.075050592,162.8446198,0.163841948,106.4955978,0,83.73978424,0,0,0,874.0323993,19.81567001,-6.751639843,2.910623789,-1.969774365,-6.149999619,-11.96078968,0.656825483,1.958705783,-3751.056152,2226.666748,2039.550415,1231.842651,0,0,0,38.66241455,83.70898438,0.032999996,0.044,4492404,125539176,738.6790771,0,3.13927E-05,52099.48438,495874.7813,13.15396881,0.274953753,0,0,0,243868.5156,0,1600,74.45461273,100,0,0,0,50,179.265976,875.1640015,0.010830377,0.010768625,0.010789209,0
28680,20.61463547,213.5418396,212.7911377,212.7913055,209.3993378,209.3995209,177.6790619,355.7053223,19.44346237,19.44346428,0,0,-0.001575352,0.001575352,46.65729904,0,82.39347076,83.80835724,0,2790.321289,2790.321289,0,0,56.57377625,10.66751099,10.66766357,3.006240845,6.012481689,16.3236351,16.3254509,0,0,0,213.5418396,0,-3.654367208,0.750698507,0.750528991,92.24938202,7.761918068,1.075006366,162.8900604,0.163855284,106.6395721,0,83.80835724,0,0,0,878.2342534,19.91090775,-6.751639843,2.91216445,-1.97392416,-6.149999619,-11.96339893,0.656760514,1.954189181,-3770.245361,2226.666748,2042.185059,1231.879517,0,0,0,38.74707794,83.78377533,0.032999996,0.044,4492525.5,125556832,741.6891479,0,3.13927E-05,52169.28906,495874.7813,13.20916462,0.27571848,0,0,0,244101.2344,0,1600,74.81254578,100,0,0,0,50,179.265976,875.1640015,0.010758114,0.010768625,0.010765121,0
28690,20.64419174,213.6171722,212.8712311,212.8713684,209.5223389,209.5225677,176.4942932,353.3322754,19.48934937,19.48935127,0,0,-0.001575352,0.001575352,46.39717102,0,82.49163818,83.87882233,0,2790.349121,2790.349121,0,0,56.53995514,10.66820335,10.66835594,2.96403861,5.928077221,16.33178711,16.33360481,0,0,0,213.6171722,0,-3.680380106,0.745934427,0.745798767,92.24945068,7.769812584,1.074959517,162.9351196,0.163870722,106.5887527,0,83.87882233,0,0,0,882.4123986,20.00559616,-6.751639843,2.91373229,-1.977650642,-6.149999619,-11.96555805,0.656695604,1.95302093,-3789.408691,2226.666748,2044.55127,1231.917236,0,0,0,38.83187485,83.85860443,0.032999996,0.044,4492647,125574512,744.7035522,0,3.13927E-05,52239.19141,495874.7813,13.26443863,0.276483864,0,0,0,244334.2188,0,1600,75.16846466,100,0,0,0,50,179.265976,875.1640015,0.010686378,0.010696784,0.010693315,0
28700,20.67438698,213.6941376,212.9505768,212.9505768,209.6440735,209.6442108,175.3167419,350.9764099,19.5345974,19.5345974,0,0,-0.001575352,0.001575352,46.13796997,0,82.58944702,83.95153809,0,2790.377441,2790.377441,0,0,56.50444412,10.66888618,10.66903782,2.925146818,5.850293636,16.33981705,16.34161949,0,0,0,213.6941376,0,-3.706300735,0.743560791,0.743560791,92.24951935,7.777647972,1.074907541,162.9798737,0.163887337,106.5387573,0,83.95153809,0,0,0,886.5676931,20.0997982,-6.751639843,2.915332079,-1.98138082,-6.149999619,-11.96768856,0.656630754,1.951794267,-3808.555664,2226.666748,2046.919556,1231.955566,0,0,0,38.91683197,83.93338776,0.032999996,0.044,4492768,125592208,747.7211914,0,3.13927E-05,52309.21094,495874.7813,13.31975174,0.277249157,0,0,0,244567.2188,0,1600,75.52243042,100,0,0,0,50,179.265976,875.1640015,0.010615081,0.010625462,0.010622002,0
28710,20.70513153,213.772522,213.0293121,213.0292511,209.7644196,209.7645569,174.1479645,348.6335449,19.57925224,19.57925415,0,0,-0.001575352,0.001575352,45.85359573,0,82.69675446,84.02598572,0,2790.406494,2790.406494,0,0,56.46723175,10.66955853,10.66971111,2.889207602,5.778415203,16.34774017,16.34953308,0,0,0,213.772522,0,-3.73473835,0.743204772,0.743272603,92.24958801,7.785484791,1.074855924,163.0246429,0.163903326,106.4898834,0,84.02598572,0,0,0,890.7001184,20.19350815,-6.751639843,2.916959286,-1.985111117,-6.149999619,-11.96979141,0.656565905,1.950508833,-3827.684326,2226.666748,2049.288086,1231.994751,0,0,0,39.00193024,84.00823975,0.032999996,0.044,4492889,125609888,750.7460327,0,3.13927E-05,52379.32813,495874.7813,13.37518787,0.27801612,0,0,0,244800.5781,0,1600,75.87445831,100,0,0,0,50,179.265976,875.1640015,0.010544314,0.010554534,0.010551128,0
28720,20.73635101,213.8521271,213.1075287,213.1074219,209.8833313,209.8834686,172.9856567,346.3070068,19.62336159,19.62336159,0,0,0,0,45.55487823,0,82.80947876,84.10192871,0,2790.435303,2790.435303,0,0,56.42836761,10.67022133,10.67037392,2.855930567,5.711861134,16.35553741,16.35732841,0,0,0,213.8521271,0,-3.764610291,0.744594991,0.744696736,92.24966431,7.793319702,1.074803829,163.069397,0.163918957,106.4422836,0,84.10192871,0,0,0,894.8096664,20.28672409,-6.751639843,2.918609619,-1.988837957,-6.149999619,-11.97186756,0.656501055,1.949166417,-3846.795166,2226.666748,2051.654297,1232.034546,0,0,0,39.08716965,84.08306885,0.032999996,0.044,4493010,125627560,753.7781982,0,3.13927E-05,52449.54297,495874.7813,13.43074703,0.278784752,0,0,0,245034.1406,0,1600,76.22452545,100,0,0,0,50,179.265976,875.1640015,0.010473938,0.0104841,0.010480713,0
28730,20.76796722,213.9327393,213.1853943,213.1853333,210.0007629,210.0009155,171.8312531,343.9962769,19.66695786,19.66695976,0,0,0,0,45.25665283,0,82.92201996,84.17910767,0,2790.464844,2790.464844,0,0,56.38795853,10.6708765,10.67102909,2.825008392,5.650016785,16.36325264,16.36504364,0,0,0,213.9327393,0,-3.794433355,0.747341573,0.747409403,92.24973297,7.801156521,1.074752808,163.114151,0.163934544,106.3960342,0,84.17910767,0,0,0,898.8963426,20.37938309,-6.751639843,2.920279026,-1.99255836,-6.149999619,-11.97391891,0.656436265,1.947770596,-3865.88623,2226.666748,2054.016357,1232.074829,0,0,0,39.17255783,84.15788269,0.032999996,0.044,4493131.5,125645224,756.8181763,0,3.13927E-05,52519.875,495874.7813,13.48643589,0.279555082,0,0,0,245267.7031,0,1600,76.57265472,100,0,0,0,50,179.265976,875.1640015,0.010404041,0.010414146,0.010410777,0
28740,20.79990578,214.0141907,213.2632141,213.2631531,210.116806,210.1169586,170.6845398,341.7010193,19.71007919,19.71007919,0,0,-0.001575352,0.001575352,44.95903015,0,83.03432465,84.25725555,0,2790.494141,2790.494141,0,0,56.3462677,10.671525,10.67167664,2.796150923,5.592301846,16.37085533,16.37267113,0,0,0,214.0141907,0,-3.824195862,0.750969827,0.751037598,92.24980927,7.80899477,1.074702382,163.1589203,0.163949445,106.3508835,0,84.25725555,0,0,0,902.960168,20.47146988,-6.751639843,2.921963215,-1.996269584,-6.149999619,-11.97594547,0.656371534,1.946330547,-3884.957764,2226.666748,2056.372803,1232.115479,0,0,0,39.2580986,84.23271179,0.032999996,0.044,4493253,125662912,759.8656616,0,3.13927E-05,52590.30469,495874.7813,13.54224396,0.280326962,0,0,0,245501.7969,0,1600,76.91883087,100,0,0,0,50,179.265976,875.1640015,0.01033461,0.010344658,0.010341309,0
28750,20.83210182,214.0963135,213.3408661,213.3408356,210.2314606,210.2316132,169.5453186,339.4207153,19.7527504,19.7527504,0,0,0,0,44.6620369,0,83.14640045,84.33618164,0,2790.523926,2790.523926,0,0,56.30381775,10.67216396,10.67231655,2.769136667,5.538273335,16.37839508,16.38018799,0,0,0,214.0963135,0,-3.853895903,0.755445719,0.755479634,92.24988556,7.816829681,1.074650168,163.2036743,0.163963586,106.3060608,0,84.33618164,0,0,0,907.0011937,20.5630722,-6.751639843,2.923659325,-1.999969125,-6.149999619,-11.9779501,0.656306803,1.944864154,-3904.008545,2226.666748,2058.72168,1232.156616,0,0,0,39.34379959,84.30757141,0.032999996,0.044,4493374.5,125680592,762.9205322,0,3.13927E-05,52660.83594,495874.7813,13.59818268,0.281100631,0,0,0,245735.9219,0,1600,77.26306152,100,0,0,0,50,179.265976,875.1640015,0.010265633,0.010275625,0.010272294,0
28760,20.86443329,214.1788177,213.4184723,213.4184723,210.3447571,210.3449554,168.4149323,337.1551208,19.7950058,19.7950058,0,0,-0.001575352,0.001575352,44.36574554,0,83.25820923,84.41552734,0,2790.553711,2790.553711,0,0,56.24041748,10.67279816,10.67294979,2.743607283,5.487214565,16.38583374,16.38765144,0,0,0,214.1788177,0,-3.883525133,0.760345459,0.760345459,92.24995422,7.82466507,1.074597478,163.2484283,0.163977966,106.3001328,0,84.41552734,0,0,0,911.0191235,20.65419006,-6.751639843,2.925360441,-2.003653288,-6.149999619,-11.97993279,0.656242073,1.94267416,-3923.033936,2226.666748,2061.060791,1232.197876,0,0,0,39.42963409,84.38235474,0.032999996,0.044,4493497,125698248,765.9832764,0,3.13927E-05,52731.48438,495874.7813,13.65424728,0.281875998,0,0,0,245970.2813,0,1600,77.60533142,100,0,0,0,50,179.265976,875.1640015,0.010197189,0.010207036,0.010203754,0
28770,20.89667511,214.2610779,213.4960022,213.4960175,210.4567719,210.4569702,167.2916412,334.9068604,19.83685875,19.83685875,0,0,0,0,44.0702858,0,83.3697052,84.49450684,0,2790.583252,2790.583252,0,0,56.16801071,10.67342472,10.67357635,2.718879938,5.437759876,16.39322281,16.39501572,0,0,0,214.2610779,0,-3.913071632,0.765075684,0.765058756,92.25003052,7.832499981,1.074544907,163.2931976,0.163991749,106.3113708,0,84.49450684,0,0,0,915.013148,20.74473381,-6.751639843,2.927054644,-2.007316589,-6.149999619,-11.98190117,0.656177402,1.94017303,-3942.025146,2226.666748,2063.386719,1232.238892,0,0,0,39.51562119,84.45718384,0.032999996,0.044,4493618,125715936,769.0535889,0,3.13927E-05,52802.23047,495874.7813,13.71044064,0.282653064,0,0,0,246204.9688,0,1600,77.94556427,100,0,0,0,50,179.265976,875.1640015,0.010129177,0.010138973,0.010135707,0
28780,20.9287796,214.3430176,213.5735168,213.5735168,210.5675507,210.5676727,166.175293,332.6726074,19.8783226,19.87832451,0,0,-0.001575352,0.001575352,43.77563858,0,83.48088837,84.57299805,0,2790.612305,2790.612305,0,0,56.0941925,10.67404461,10.67419624,2.694851875,5.389703751,16.4005146,16.40230751,0,0,0,214.3430176,0,-3.942536831,0.769500732,0.769500732,92.25010681,7.840334892,1.074492216,163.3379517,0.164004862,106.3255997,0,84.57299805,0,0,0,918.983267,20.83472443,-6.751639843,2.928739786,-2.010958195,-6.149999619,-11.98385811,0.656112731,1.937623262,-3960.979004,2226.666748,2065.69873,1232.280029,0,0,0,39.60177612,84.53201294,0.032999996,0.044,4493739.5,125733616,772.1313477,0,3.13927E-05,52873.07813,495874.7813,13.76676273,0.283431828,0,0,0,246439.6563,0,1600,78.28376007,100,0,0,0,50,179.265976,875.1640015,0.010061584,0.010071333,0.010068083,0
28790,20.96072578,214.4245453,213.6509705,213.6509705,210.6770172,210.6772003,165.067276,330.4519653,19.91940689,19.9194088,0,0,-0.001575352,0.001575352,43.48181152,0,83.59177399,84.65089417,0,2790.641357,2790.641357,0,0,56.01921082,10.67465782,10.67481136,2.671387196,5.342740536,16.40773773,16.40954208,0,0,0,214.4245453,0,-3.971920013,0.773569763,0.773569763,92.25017548,7.848170757,1.074439764,163.3827057,0.164017573,106.3424454,0,84.65089417,0,0,0,922.9295414,20.92422867,-6.751639843,2.9304142,-2.014576912,-6.149999619,-11.9858017,0.656048119,1.935033202,-3979.896484,2226.666748,2067.996582,1232.320679,0,0,0,39.68808365,84.6068573,0.032999996,0.044,4493860.5,125751280,775.217041,0,3.13927E-05,52944.03906,495874.7813,13.82321072,0.284212232,0,0,0,246674.8125,0,1600,78.61992645,100,0,0,0,50,179.265976,875.1640015,0.009994496,0.010004105,0.010000902,0
28800,20.99248505,214.5056152,213.728241,213.7282562,210.7853699,210.7854919,163.9659424,328.2478027,19.96012115,19.96012306,0,0,-0.001575352,0.001575352,43.188797,0,83.7023468,84.72812653,0,2790.669922,2790.669922,0,0,55.94327164,10.67526627,10.67541981,2.648383617,5.296732426,16.41487503,16.41670609,0,0,0,214.5056152,0,-4.001221657,0.77738446,0.777367532,92.25025177,7.856005669,1.074387074,163.427475,0.164030135,106.3616257,0,84.72812653,0,0,0,926.8520487,21.01312065,-6.751639843,2.932076931,-2.018172026,-6.149999619,-11.98773479,0.655983508,1.932410121,-3998.776123,2226.666748,2070.279053,1232.361328,0,0,0,39.77453232,84.68167114,0.032999996,0.044,4493982.5,125768952,778.3106079,0,3.13927E-05,53015.10156,495874.7813,13.87979126,0.284994483,0,0,0,246910.0781,0,1600,78.95406342,100,0,0,0,50,179.265976,875.1640015,0.009927812,0.009937377,0.009934189,0
28810,21.02403641,214.5861359,213.8053741,213.8053589,210.8925018,210.8926849,162.8726044,326.0566406,20.00046921,20.00047112,0,0,-0.001575352,0.001575352,42.89656067,0,83.81262207,84.80461121,0,2790.698242,2790.698242,0,0,55.86657333,10.67586899,10.67602062,2.625788927,5.251577854,16.42196083,16.42377663,0,0,0,214.5861359,0,-4.030446053,0.780758321,0.780775309,92.25032043,7.86384058,1.074334502,163.472229,0.164042026,106.3828506,0,84.80461121,0,0,0,930.750882,21.10153961,-6.751639843,2.933725834,-2.021742344,-6.149999619,-11.98965549,0.655918956,1.929760695,-4017.61792,2226.666748,2072.545898,1232.401611,0,0,0,39.86112976,84.75650787,0.032999996,0.044,4494103.5,125786632,781.4115601,0,3.13927E-05,53086.26953,495874.7813,13.93649673,0.285778224,0,0,0,247145.4219,0,1600,79.28618622,100,0,0,0,50,179.265976,875.1640015,0.009861613,0.009871041,0.009867899,0
